id_operacion,hora,cirujano,QUIROFANO_id_quirofano
7833270,01:00:00,TORRES Roman,19
7834718,01:30:00,PJACA Marko,18
7853333,03:00:00,DRMIC Josip,19
7865394,07:00:00,MVOGO Yvon,19
7866728,09:30:00,AHMED ELMOHAMADY,4
7878138,11:00:00,POLO Andy,1
7878351,02:30:00,ARMANI Franco,12
7883693,12:00:00,SHIKABALA,6
7886694,10:30:00,DRMIC Josip,18
7890684,02:20:50,KIM Seunggyu,7
7890895,09:30:00,IGHALO Odion,3
7891211,12:00:00,GHODDOS  Saman,22
7896047,12:00:00,AZMOUN Sardar,11
7904521,12:00:00,BUERKI Roman,21
7907808,06:20:00,BLASZCZYKOWSKI Jakub,19
7911904,12:00:00,ELVEDI Nico,20
7912452,12:00:00,STONES John,2
7915298,09:50:00,GUERRERO Paolo,23
7918372,02:00:00,POGBA Paul,16
7921080,02:00:00,RUKAVINA Antonio,15
7922790,12:00:00,BUERKI Roman,13
7928275,12:00:00,LEMAR Thomas,24
7928892,12:00:00,JEDRZEJCZYK Artur,15
7933401,12:00:00,COLINDRES Daniel,13
7937782,12:00:00,XHAKA Granit,16
7943808,07:30:00,LEWANDOWSKI Robert,14
7945533,12:00:00,SUBASIC Danijel,8
7951760,12:00:00,THELIN Isaac Kiese,17
7952617,10:00:00,SHERIF EKRAMY,14
7958317,12:00:00,MOHAMED ELSHENAWY,18
7965617,12:00:00,JOAO MOUTINHO,15
7966775,12:00:00,HWANG Heechan,11
7968692,12:00:00,MILINKOVIC-SAVIC Sergej,6
7969848,11:11:00,BENTANCUR Rodrigo,24
7970034,12:00:55,BRONN Dylan,9
7977834,02:00:00,VELJKOVIC Milos,8
7977901,12:00:00,CARCELA Mehdi,21
7981030,12:00:00,DMITROVIC Marko,6
7984007,10:00:00,GUEYE Idrissa Gana,5
7984585,07:30:00,IGNASHEVICH Sergey,19
7991088,12:36:00,BALOY Felipe,5
7993557,11:00:00,ROGIC Tom,4
7995468,12:00:00,CAHILL Gary,22
7997070,06:30:00,CORLUKA Vedran,9
7998015,03:15:00,KHEDIRA Sami,18
8005543,10:00:00,MOHAMMED ALOWAIS,2
8006551,12:00:00,SAUL,19
8008707,12:00:00,MURIEL Luis,14
8009603,10:00:00,MANUEL FERNANDES,17
8022847,12:00:00,HUSSAIN ALMOQAHWI,23
8023799,09:00:00,POPE Nick,12
8024853,12:00:00,SILVA Gaston,21
8035096,02:00:00,SIGURDSSON Ragnar,11
8035657,10:00:00,HIGASHIGUCHI Masaaki,23
8036178,12:00:00,PISZCZEK Lukasz,14
8041608,04:10:00,DALSGAARD Henrik,5
8043825,07:00:00,ABDULLAH ALKHAIBARI,20
8047658,12:00:00,ZAKARIA Denis,13
8047931,11:00:00,PENEDO Jaime,1
8053955,08:00:00,OKAZAKI Shinji,18
8055579,12:00:00,LEE Yong,0
8061706,06:00:00,TORREIRA Lucas,18
8061755,10:00:00,BEDOUI Rami,21
8066421,12:00:00,REBIC Ante,3
8081054,12:00:00,LINGARD Jesse,3
8086601,09:00:00,THELIN Isaac Kiese,2
8092086,12:00:00,RAJKOVIC Predrag,14
8102093,12:00:00,ALLI Dele,6
8106163,04:00:00,CASSIO,14
8106436,11:00:00,JURMAN Matthew,8
8108928,01:00:00,MEREDITH James,8
8109084,12:30:00,PRIJOVIC Aleksandar,1
8110105,03:00:00,NDIAYE Khadim,8
8110665,06:00:00,AKINFEEV Igor,13
8114527,04:30:00,TORREIRA Lucas,15
8114730,01:00:00,RODRIGO,18
8115491,01:00:00,BORGES Celso,21
8115783,01:00:00,GOLOVIN Aleksandr,3
8118282,09:30:00,AIT BENNASSER Youssef,14
8120493,09:00:00,OMAR GABER,12
8123825,12:00:00,CUEVA Christian,7
8124315,12:00:00,TORREIRA Lucas,8
8126265,12:00:00,HUMMELS Mats,3
8128865,07:00:00,LINGARD Jesse,21
8132681,11:15:00,REINA Pepe,14
8145722,10:00:00,RAPHAEL GUERREIRO,24
8146057,12:00:00,CRISTIANO RONALDO,0
8146710,12:00:00,UZOHO Francis,7
8150107,12:30:00,OLSSON Martin,17
8155139,12:00:00,TRAPP Kevin,18
8158230,05:00:00,SHERIF EKRAMY,13
8159865,12:00:00,HIGASHIGUCHI Masaaki,24
8161944,12:00:00,TAPIA Renato,17
8162702,12:00:00,ACOSTA Johnny,24
8169937,12:00:00,FRED,12
8170172,12:00:00,MONTAZERI Pejman,0
8172285,10:00:00,DIAZ Ismael,14
8172377,12:00:00,BEN ALOUANE Yohan,10
8174055,12:00:00,ACOSTA Johnny,8
8177709,12:00:00,ISCO,17
8189487,12:00:00,KROOS Toni,8
8189893,12:00:00,RYBUS Maciej,12
8192443,07:00:00,POULSEN Yussuf Yurary,11
8195068,11:00:00,PEREIRA Maximiliano,18
8195265,07:00:00,SAKAI Gotoku,24
8197008,01:00:00,LERAGER Lukas,0
8202479,07:20:00,GUIDETTI John,10
8202903,04:00:00,RISDON Joshua,2
8206487,12:00:00,BIALKOWSKI Bartosz,23
8214323,12:00:00,AMIRI Vahid,13
8215699,12:00:00,FORSBERG Emil,14
8217336,04:00:00,BEIRANVAND Ali,9
8218262,10:00:00,SOW Moussa,1
8220551,09:00:00,FABIANSKI Lukasz,11
8236949,11:00:00,MILENKOVIC Nikola,10
8239694,12:00:00,ZIYACH Hakim,15
8239998,12:00:00,MUTO Yoshinori,17
8240626,12:00:00,LANG Michael,3
8242736,12:00:00,BOUNOU Yassine,7
8245700,03:00:00,HURTADO Paolo,6
8251150,02:50:00,RODRIGUEZ Alex,21
8252419,12:00:00,GASSAMA Lamine,2
8256150,03:00:00,AMR WARDA,9
8257853,12:00:00,QUINTERO Alberto,1
8265118,12:00:00,BERESZYNSKI Bartosz,17
8265680,10:00:00,OVIEDO Bryan,24
8266806,12:00:00,VERTONGHEN Jan,15
8267172,08:00:00,GABRIEL JESUS,16
8267694,05:30:00,RENATO AUGUSTO,3
8268816,07:00:00,IGHALO Odion,13
8270966,08:00:00,TAISEER ALJASSAM,15
8271146,05:30:00,AKINFEEV Igor,10
8271377,04:00:00,BRADARIC Filip,2
8273429,03:00:00,ALEXANDER-ARNOLD Trent,15
8273520,05:00:00,ANTHONY LOPES,16
8285919,09:00:00,CISS Saliou,9
8285979,10:30:00,CARRILLO Andre,20
8286216,01:00:00,EZATOLAHI Saeid,15
8289613,03:00:00,HAZARD Thorgan,13
8291266,04:30:00,MATARRITA Ronald,9
8292041,09:00:00,MITROVIC Aleksandar,11
8293340,10:00:00,PHILIPPE COUTINHO,19
8296013,06:00:00,CORONA Jesus,23
8297539,10:00:00,GUNNARSSON Aron,12
8298597,12:00:00,KHAZRI Wahbi,4
8299244,12:00:00,FORSBERG Emil,22
8300452,02:15:00,NAKAMURA Kosuke,4
8308148,06:12:00,LOZANO Hirving,5
8309208,06:00:00,NABBOUT Andrew,18
8312033,01:00:00,CORLUKA Vedran,2
8314282,12:00:00,GUARDADO Andres,23
8315415,12:00:00,DI MARIA Angel,14
8318776,11:00:00,NIANG Mbaye,6
8320831,10:00:00,JEDINAK Mile,14
8320957,08:00:00,RYAN Mathew,13
8321778,10:00:00,DEGENEK Milos,10
8325145,12:00:00,PEREZ Blas,5
8326031,12:00:00,AKINFEEV Igor,1
8329691,12:00:00,MURIEL Luis,23
8334927,05:30:00,CARVAJAL Dani,4
8336366,10:00:00,JOAO MARIO,12
8347532,02:00:00,RUKAVINA Antonio,23
8353161,10:00:00,WASTON Kendall,9
8355560,12:00:00,AKANJI Manuel,11
8356141,12:00:00,VELA Carlos,13
8363723,01:00:00,ETEBO Oghenekaro,12
8372561,07:30:00,HASSEN Mouez,21
8372893,04:30:00,RASHFORD Marcus,23
8382498,12:00:00,MURILLO Oscar,14
8384579,01:30:00,HECTOR Jonas,9
8384683,12:00:00,LERMA Jefferson,20
8386955,12:00:00,COSTA Diego,13
8387446,08:00:00,FILIPE LUIS,4
8387777,12:00:00,TAISON,4
8392945,12:00:00,EL KAABI Ayoub,1
8398964,12:00:00,PIVARIC Josip,3
8400108,12:00:00,ASENSIO Marco,7
8402225,12:00:00,LOYOLA Nilson,11
8411913,12:00:00,KUTEPOV Ilya,0
8414256,12:00:00,IGNASHEVICH Sergey,19
8416668,12:00:00,BORJA Miguel,11
8419079,03:00:00,MILIVOJEVIC Luka,16
8422056,12:00:00,ZUBER Steven,5
8426196,08:00:00,GIMENEZ Jose,13
8429394,08:00:00,KVIST William,17
8432378,08:00:00,CARCELA Mehdi,14
8436010,12:00:00,MARWAN MOHSEN,3
8436640,09:30:00,RUNARSSON Runar,18
8437280,05:20:00,BOUHADDOUZ Aziz,0
8440954,10:00:00,AQUINO Javier,8
8457431,07:00:00,PERALTA Oribe,13
8457478,12:00:00,VARGAS Camilo,13
8463565,06:30:00,LUNEV Andrei,4
8463957,10:00:00,YAHIA ALSHEHRI,19
8470077,10:30:00,GUDMUNDSSON Johann,4
8471857,07:00:00,ZIELINSKI Piotr,16
8489257,06:00:00,LOFTUS-CHEEK Ruben,4
8492457,05:00:00,PICKFORD Jordan,8
8493748,08:00:00,AZMOUN Sardar,6
8494188,12:00:00,GUDMUNDSSON Albert,24
8499545,05:00:00,FARFAN Jefferson,7
8501215,10:00:00,TAISEER ALJASSAM,17
8504063,09:00:00,RODRIGUEZ Alex,21
8507673,10:00:00,SOMMER Yann,5
8508186,06:30:00,DENDONCKER Leander,12
8509165,12:00:00,STRINIC Ivan,1
8509758,01:30:00,MOJICA Johan,4
8511142,12:00:00,BEHICH Aziz,3
8514820,05:30:00,KOWNACKI Dawid,11
8522637,01:00:32,TOLISSO Corentin,14
8522650,06:00:00,ALDERWEIRELD Toby,0
8529263,12:00:00,KOVACIC Mateo,13
8533006,12:00:00,GAMBOA Cristian,16
8545244,08:00:00,BENTANCUR Rodrigo,7
8546020,12:00:00,LO CELSO Giovani,5
8548005,11:30:00,SASSI Ferjani,23
8550111,10:00:00,LEE Yong,19
8554573,12:00:00,ARIAS Santiago,12
8554685,12:00:00,TAPIA Renato,24
8560146,12:00:00,ALBA Jordi,6
8566483,12:00:00,JO Hyeonwoo,4
8566904,12:00:00,KRAFTH Emil,20
8568487,10:45:00,CARCELA Mehdi,4
8569015,12:00:00,MILINKOVIC-SAVIC Sergej,18
8572896,12:00:00,TIELEMANS Youri,21
8575639,12:00:00,OEZIL Mesut,13
8575822,12:00:00,WASTON Kendall,11
8577755,06:00:00,DIALLO Abdoulaye,18
8580128,10:30:00,DALSGAARD Henrik,12
8583749,10:00:00,BADELJ Milan,17
8583855,02:00:00,KHAZRI Wahbi,8
8586840,01:30:00,IVANOVIC Branislav,8
8594745,10:00:00,MATUIDI Blaise,0
8595373,08:00:00,MILINKOVIC-SAVIC Sergej,4
8596939,06:30:00,RODIC Milan,22
8598320,05:00:00,KIMMICH Joshua,19
8600986,10:00:00,MAGUIRE Harry,4
8616012,11:00:00,POGBA Paul,15
8619974,12:00:00,FILIPE LUIS,22
8621307,12:00:00,KHEDIRA Sami,12
8638028,08:00:00,TRIPPIER Kieran,19
8640089,03:00:00,KALINIC Nikola,15
8640144,03:00:00,MINA Yerry,12
8643411,12:00:00,COSTA Diego,6
8649322,10:00:00,ASENSIO Marco,22
8653838,12:00:00,BALOGUN Leon,4
8656947,01:00:00,OTAMENDI Nicolas,9
8657413,12:00:00,ACUNA Marcos,9
8670164,10:00:00,JURMAN Matthew,13
8671629,03:00:00,REINA Pepe,20
8672108,04:30:00,YOTUN Yoshimar,22
8672315,05:00:00,USAMI Takashi,16
8673096,08:00:00,TAGNAOUTI Ahmed,0
8685387,12:00:00,KOLAROV Aleksandar,13
8686976,04:00:00,GHODDOS  Saman,11
8688649,08:00:00,YOUNG Ashley,13
8689318,10:00:00,BJARNASON Birkir,17
8690618,07:00:00,ZIYACH Hakim,0
8692937,02:00:00,REINA Pepe,24
8699693,08:31:00,VAZQUEZ Lucas,16
8703494,05:00:00,ABDULLAH ALMUAIOUF,14
8709039,09:00:00,GOLOVIN Aleksandr,22
8713825,12:39:00,FAGNER,20
8721631,11:00:00,EROKHIN Aleksandr,11
8726465,11:00:00,HILJEMARK Oscar,11
8730659,12:00:00,OEZIL Mesut,17
8733088,12:00:00,AIT BENNASSER Youssef,12
8733314,10:00:00,RASHFORD Marcus,3
8736258,10:30:00,ABDALLA SAID,19
8737270,10:30:00,BENTANCUR Rodrigo,20
8739062,08:00:00,GHODDOS  Saman,18
8741995,07:30:00,EZENWA Ikechukwu,4
8748406,12:00:00,GORALSKI Jacek,17
8748509,12:00:00,WASTON Kendall,14
8748677,04:00:53,CAVANI Edinson,17
8751662,04:00:13,SKHIRI Ellyes,20
8751929,12:00:00,BALOY Felipe,15
8752953,07:00:00,MAKINO Tomoaki,16
8753990,12:00:00,KHAZRI Wahbi,15
8757012,05:00:50,BODVARSSON Jon,5
8760881,12:00:00,KHALIL Ahmed,15
8761439,06:30:00,ALDERWEIRELD Toby,10
8763900,12:00:00,FERNANDES Gelson,15
8768390,01:20:33,CARVALLO Jose,24
8769093,04:00:14,COSTA Diego,10
8769307,01:30:58,GUZMAN David,7
8772880,12:00:00,SEMENOV Andrey,16
8775464,12:00:00,RONNOW Frederik,4
8775821,12:00:00,MOHAMMED ALBURAYK,18
8781449,07:00:00,OLSEN Robin,11
8781496,07:00:00,YOSHIDA Maya,3
8783345,07:00:00,SARR Ismaila,3
8785970,07:00:00,AHMED FATHI,8
8788787,06:44:00,KIM Jinhyeon,17
8789818,12:00:00,YOUNG Ashley,12
8791829,12:00:00,BEN YOUSSEF Fakhreddine,15
8793985,12:00:00,FERNANDES Gelson,21
8794161,12:00:00,LEE Jaesung,16
8797608,09:00:00,MOHAMMED ALBURAYK,4
8805365,12:00:00,KIM Minwoo,6
8805884,02:00:00,LEE Jaesung,1
8809711,03:00:00,TER STEGEN Marc-Andre,2
8817904,09:00:00,URIBE Mateus,13
8819069,12:00:00,RUBEN DIAS,21
8819306,12:00:00,OLSSON Martin,24
8819712,12:00:00,SAMIR SAAD,19
8829718,06:00:00,BOYATA Dedryck,23
8832084,12:00:00,UMTITI Samuel,17
8835220,12:00:00,MODRIC Luka,8
8837649,12:00:00,KIMMICH Joshua,6
8838428,12:00:00,KROHN-DEHLI Michael,6
8839802,12:00:00,MOUBANDJE Francois,19
8847785,11:00:00,HONDA Keisuke,10
8849029,11:00:00,FAJR Faycal,11
8850588,11:00:00,RONNOW Frederik,17
8852277,12:00:00,ROHDEN Marcus,23
8853536,06:40:00,PHILIPPE COUTINHO,10
8855164,06:30:24,GABULOV Vladimir,16
8856190,10:30:37,HARAGUCHI Genki,6
8857184,07:00:18,ALBA Jordi,24
8868074,02:15:06,BERG Marcus,23
8874248,12:00:00,MOHAMED SALAH,8
8876620,12:00:00,IGHALO Odion,1
8881179,12:00:00,ENDO Wataru,16
8881374,12:00:00,PAZDAN Michal,20
8881993,12:00:00,MIRANCHUK Anton,7
8883589,01:00:00,ETEBO Oghenekaro,7
8892170,12:00:00,CAMPBELL Joel,17
8895840,12:00:00,PIVARIC Josip,13
8896969,12:00:00,OSAMA HAWSAWI,1
8897134,03:30:00,HUSSAIN ALMOQAHWI,22
8897993,07:00:00,MBODJI Kara,13
8900106,10:00:00,FAHAD ALMUWALLAD,19
8900236,12:00:00,IVANOVIC Branislav,19
8901174,12:00:00,WILLIAM,16
8909508,12:00:00,BADELJ Milan,19
8912068,04:50:00,IVANOVIC Branislav,5
8918150,12:00:00,KOSTIC Filip,13
8918612,01:00:00,LUNEV Andrei,23
8920260,12:00:00,CUEVA Christian,24
8920326,07:00:00,ARIAS Santiago,2
8922492,03:00:00,RONNOW Frederik,15
8933801,11:00:00,JOAO MARIO,2
8936837,04:00:00,TER STEGEN Marc-Andre,14
8938117,07:00:00,RODRIGUEZ Alex,3
8941303,09:15:00,ODRIOZOLA Alvaro,2
8942697,12:00:00,SANCHEZ Carlos,8
8944660,10:00:00,KOSTIC Filip,16
8971050,03:00:00,KOWNACKI Dawid,23
8974128,07:00:00,ONAZI Ogenyi,10
8975759,03:30:00,BLASZCZYKOWSKI Jakub,1
8979060,02:00:00,COOPER Armando,14
8980108,08:00:00,KOWNACKI Dawid,14
8981063,03:00:00,DEMBELE Moussa,18
8983870,11:48:00,BETO,18
8984869,11:00:00,SHIBASAKI Gaku,10
8990545,06:00:00,AHMED ELMOHAMADY,23
8990712,03:00:00,TAGNAOUTI Ahmed,12
8995190,03:30:00,MIRANDA,7
8996402,04:00:00,ZIYACH Hakim,9
9008244,10:00:00,MEREDITH James,18
9008670,12:00:00,BROZOVIC Marcelo,22
9010996,12:00:00,GOMEZ Maximiliano,21
9011198,08:30:00,LEE Seungwoo,3
9013496,12:00:00,OCHOA Guillermo,7
9017561,08:00:00,BELHANDA Younes,1
9020471,10:00:00,RYAN Mathew,12
9024575,12:00:00,TEJADA Luis,10
9025667,10:00:07,VELA Carlos,17
9028489,10:00:00,MODRIC Luka,13
9030262,12:00:00,SANTAMARIA Anderson,20
9030761,07:35:00,PEMBERTON Patrick,3
9032198,10:00:00,HERNANDEZ Lucas,7
9034528,02:00:00,BEN AMOR Mohamed,12
9034919,03:36:59,YASIR ALSHAHRANI,15
9035763,08:00:00,PISZCZEK Lukasz,17
9036276,12:00:00,BENTANCUR Rodrigo,12
9036630,12:00:00,ACOSTA Johnny,21
9038043,12:00:00,GABRIEL JESUS,8
9038554,04:00:00,RAMADAN SOBHY,17
9049681,12:00:00,HONDA Keisuke,2
9050104,09:30:00,KIMMICH Joshua,23
9052553,12:00:00,BOUNOU Yassine,18
9056023,12:00:00,TRAPP Kevin,10
9056832,05:00:42,INUI Takashi,3
9057232,08:00:00,OLSEN Robin,12
9057436,11:59:00,ESCOBAR Fidel,2
9057550,09:00:00,SARR Ismaila,24
9072935,12:00:00,AZMOUN Sardar,22
9073439,12:00:00,BODVARSSON Jon,4
9077711,08:00:00,MOSES Victor,21
9079393,12:00:00,OMAR OTHMAN,10
9080325,12:00:00,YASIR ALSHAHRANI,21
9080573,12:00:00,MILINKOVIC-SAVIC Sergej,9
9082678,08:30:00,JEDVAJ Tin,12
9085996,11:17:00,TOSIC Dusko,4
9087012,11:00:00,LIVAKOVIC Dominik,6
9090112,10:00:00,BENATIA Mehdi,13
9105461,10:00:00,KHANZADEH Mohammad Reza,23
9106152,10:00:00,INUI Takashi,14
9107480,10:00:00,HATAN BAHBIR,11
9107795,12:00:00,JU Sejong,24
9110813,08:30:00,BEHRAMI Valon,9
9118098,08:30:00,UMTITI Samuel,12
9119548,12:00:00,DEGENEK Milos,0
9137899,07:00:00,HATAN BAHBIR,16
9139220,11:00:00,ARAUJO Miguel,21
9141311,07:00:00,YASSER ALMOSAILEM,20
9142591,05:00:00,RAPHAEL GUERREIRO,2
9142593,10:30:00,MONREAL Nacho,18
9146307,12:00:00,CALETA-CAR Duje,10
9157420,12:00:00,GODOY Anibal,3
9160439,07:00:00,TIELEMANS Youri,16
9164470,01:30:00,OTAMENDI Nicolas,3
9172480,07:00:00,HERRERA Hector,3
9173055,07:00:00,MIRANCHUK Anton,14
9182317,07:00:00,KUDRIASHOV Fedor,22
9182962,08:00:00,SANTAMARIA Anderson,22
9184610,12:00:00,SISTO Pione,17
9194423,03:00:00,BOUNOU Yassine,15
9195568,04:30:00,TRAUCO Miguel,15
9203241,03:00:00,SUELE Niklas,3
9205730,06:50:00,JEDRZEJCZYK Artur,19
9208138,12:00:00,RUDY Sebastian,21
9208560,12:00:00,AMRABAT Sofyan,3
9209778,12:00:00,GLIK Kamil,21
9213564,05:30:00,MURIEL Luis,22
9221589,06:40:00,LUONGO Massimo,8
9221598,04:00:00,FAJR Faycal,14
9223839,11:00:00,RASHFORD Marcus,14
9225553,04:00:00,MUSA Ahmed,16
9226520,08:00:00,MONTAZERI Pejman,17
9226690,05:00:00,ALBA Jordi,8
9228489,03:30:00,LEWANDOWSKI Robert,3
9233016,06:30:00,GISLASON Rurik,19
9234894,12:00:00,SIGURDARSON Bjorn,10
9236485,11:30:00,JIMENEZ Raul,4
9239311,05:30:00,PESZKO Slawomir,0
9249013,01:30:00,IWOBI Alex,9
9256432,06:00:00,MODRIC Luka,0
9259610,12:00:00,CARCELA Mehdi,4
9267409,12:00:00,PRIJOVIC Aleksandar,16
9268075,12:00:00,GUDMUNDSSON Johann,16
9268665,12:00:00,HAZARD Thorgan,15
9272191,07:00:00,BENATIA Mehdi,12
9272791,12:00:00,JEDINAK Mile,2
9274164,12:00:00,BATSHUAYI Michy,4
9282309,12:00:00,NDOYE Cheikh,21
9283308,11:00:00,MANDANDA Steve,22
9294476,12:00:00,SOMMER Yann,1
9295594,12:00:00,ABDALLA SAID,14
9299224,11:30:00,BEN MUSTAPHA Farouk,18
9303150,07:32:00,OKAZAKI Shinji,14
9303355,07:32:00,URRETAVISCAYA Jonathan,22
9310710,07:32:00,JANUZAJ Adnan,5
9311327,07:32:00,ENDO Wataru,19
9313586,06:00:00,RICARDO QUARESMA,19
9317942,11:00:00,DIOUF Mame,14
9318333,11:00:00,UMTITI Samuel,13
9325611,12:00:00,QUINTERO Juan,5
9333985,12:00:00,YOUNG Ashley,5
9336974,12:00:00,COATES Sebastian,5
9337123,03:00:00,MITROVIC Aleksandar,18
9339060,07:30:00,OEZIL Mesut,19
9342339,11:00:00,TEJADA Luis,14
9350696,10:30:47,DI MARIA Angel,24
9364868,12:00:00,EL KAJOUI Monir,1
9367302,06:00:00,BEN ALOUANE Yohan,15
9368752,05:00:00,PAVARD Benjamin,21
9372558,03:00:00,GALLARDO Jesus,6
9376578,12:00:00,HURTADO Paolo,23
9377279,05:45:31,IWOBI Alex,19
9382230,10:00:00,IDOWU Bryan,14
9383739,01:00:00,MEUNIER Thomas,4
9393927,07:00:00,VESTERGAARD Jannik,19
9394073,03:00:00,MINA Yerry,15
9399291,02:00:00,MILINKOVIC-SAVIC Sergej,13
9400803,12:00:00,BATSHUAYI Michy,8
9403022,07:00:00,TAREMI Mehdi,1
9409942,03:39:39,SHIBASAKI Gaku,4
9410162,12:00:00,SKHIRI Ellyes,5
9416542,12:00:00,KIM Seunggyu,18
9420184,04:00:00,VESTERGAARD Jannik,2
9424966,04:00:00,GOMEZ Mario,3
9426594,09:00:00,ALI ALBULAYHI,0
9428804,05:15:00,DELPH Fabian,23
9433585,09:00:00,NDOYE Cheikh,4
9439697,09:00:00,YASIR ALSHAHRANI,8
9442857,07:50:00,BERESZYNSKI Bartosz,15
9445141,02:30:00,ECHIEJILE Elderson,10
9446934,12:00:00,DRAXLER Julian,6
9451147,06:45:00,HECTOR Jonas,0
9453743,06:00:00,ABDULMALEK ALKHAIBRI,13
9457154,12:00:00,MOSES Victor,17
9458142,08:00:00,ROBERTO FIRMINO,9
9459996,01:00:00,HENDERSON Jordan,4
9461982,11:45:00,OLSSON Martin,15
9470355,05:15:00,SIGURDARSON Bjorn,13
9475287,07:00:00,KANE Harry,14
9481327,12:00:00,RYBUS Maciej,4
9483237,05:00:00,RISDON Joshua,3
9484744,10:00:00,VARELA Guillermo,0
9485727,10:00:00,USAMI Takashi,11
9494946,06:00:00,SUAREZ Luis,16
9497077,07:30:00,ARZANI Daniel,6
9497664,02:00:00,KIM Minwoo,16
9498762,11:30:00,EROKHIN Aleksandr,16
9499037,07:00:00,CABALLERO Wilfredo,11
9501397,09:00:00,ISCO,6
9502294,01:30:00,SISTO Pione,16
9503403,12:00:00,DI MARIA Angel,4
9509545,04:30:00,KHAOUI Saifeddine,16
9517832,01:00:00,KOUYATE Cheikhou,3
9521946,07:00:00,CISS Saliou,16
9530388,01:00:00,MITROVIC Aleksandar,14
9530493,02:00:00,ALDERWEIRELD Toby,1
9541419,06:00:00,RUI PATRICIO,2
9549245,06:30:00,KANE Harry,4
9549624,02:30:00,MBODJI Kara,23
9562377,12:00:00,KNUDSEN Jonas,17
9562491,10:00:00,CASSIO,20
9563826,04:00:00,LEE Jaesung,7
9569602,08:00:00,AYALA Hugo,1
9574921,02:00:00,YAMAGUCHI Hotaru,22
9582408,12:00:00,ANDRE SILVA,21
9583571,07:00:00,MARWAN MOHSEN,23
9583934,07:30:00,CALDERON Jose,11
9584045,10:00:00,RUNARSSON Runar,2
9584185,12:00:00,HERNANDEZ Lucas,20
9588640,04:00:00,CLAESSON Viktor,6
9589845,12:00:00,JORGENSEN Mathias,12
9593547,12:00:00,LICHTSTEINER Stephan,18
9596229,12:00:00,CASEMIRO,12
9598171,12:00:00,NANDEZ Nahitan,24
9603818,12:00:00,SCHMEICHEL Kasper,22
9605393,12:00:00,GUENDOGAN Ilkay,15
9606324,09:30:00,MOON Seonmin,7
9607315,09:30:00,SARR Ismaila,15
9607677,09:30:00,CORLUKA Vedran,10
9608818,12:00:00,MOHAMED ELNENY,21
9609003,12:00:00,PARK Jooho,16
9610179,12:00:00,DZEMAILI Blerim,17
9624652,12:00:00,GISLASON Rurik,6
9625153,04:30:00,ARRIZABALAGA Kepa,6
9626156,08:00:00,TAPIA Renato,5
9626875,12:00:00,TORREIRA Lucas,24
9629406,12:00:00,FRIDJONSSON Samuel,22
9630965,12:00:00,KAGAWA Shinji,13
9639449,12:00:00,NDIAYE Khadim,16
9644500,12:00:00,BERNARDO SILVA,21
9648649,12:00:00,SUBASIC Danijel,19
9649972,03:00:00,SAKAI Gotoku,6
9653707,02:00:00,YOTUN Yoshimar,8
9667501,12:00:00,JORGENSEN Nicolai,21
9671741,12:00:00,TAGNAOUTI Ahmed,14
9677895,09:00:00,WERNER Timo,13
9678951,08:00:00,DZYUBA Artem,12
9680610,08:00:00,BRONN Dylan,22
9681282,01:00:00,FERNANDINHO,12
9682681,12:00:00,MOSES Victor,20
9686340,12:00:00,DZEMAILI Blerim,16
9688939,07:30:00,FAJR Faycal,5
9689164,12:00:00,DZEMAILI Blerim,11
9701402,12:00:00,BODVARSSON Jon,9
9712407,12:00:00,ASPAS Iago,17
9716625,10:00:00,LOVREN Dejan,23
9717976,08:00:00,JOSE FONTE,12
9727948,05:00:00,SAINSBURY Trent,8
9731514,04:00:00,GALLESE Pedro,16
9732932,04:00:00,DELPH Fabian,7
9734105,12:30:00,SIGURDSSON Ragnar,5
9740667,07:30:00,MBODJI Kara,23
9741660,05:30:00,BLASZCZYKOWSKI Jakub,17
9743456,12:00:00,SHAQIRI Xherdan,2
9744734,01:00:00,DA COSTA Manuel,1
9748864,10:40:00,MATIC Nemanja,24
9751695,10:30:00,STRINIC Ivan,6
9754548,10:30:00,RISDON Joshua,8
9760165,12:00:00,CACERES Martin,19
9769332,12:00:00,LEMAR Thomas,16
9771128,08:00:00,TORABI Mehdi,18
9774158,05:00:00,KOWNACKI Dawid,11
9774865,10:00:00,ABDULLAH ALMUAIOUF,5
9778799,10:30:00,TEJEDA Yeltsin,18
9787249,07:00:00,KHAZRI Wahbi,16
9791165,05:00:00,HERNANDEZ Javier,23
9791172,09:09:00,DYBALA Paulo,5
9796501,03:00:00,CALETA-CAR Duje,0
9799587,07:00:00,NDIAYE Pape Alioune,2
9801135,05:00:00,FEKIR Nabil,11
9801648,03:00:00,TOLISSO Corentin,13
9803078,05:00:00,BIGLIA Lucas,14
9818060,10:15:00,WILLIAM,18
9819777,08:30:00,DAVIS Eric,22
9821898,05:00:00,MUHANNAD ASIRI,21
9825480,12:00:00,HIGASHIGUCHI Masaaki,24
9828896,11:00:00,TAGLIAFICO Nicolas,1
9831527,10:00:00,ROJO Marcos,14
9836232,10:10:00,FABIAN Marco,11
9836259,06:00:00,KIM Younggwon,7
9838194,12:00:00,MARCELO,5
9839681,09:00:00,DYBALA Paulo,3
9845459,02:10:00,BUERKI Roman,9
9848625,04:00:00,BENTANCUR Rodrigo,5
9850057,11:00:00,AYALA Hugo,1
9859060,06:30:00,BALOGUN Leon,5
9859346,08:30:00,AHMED ELMOHAMADY,22
